# 1_SENT_FILE_NAME  2_PARAGRAPH_NUMBER  3_SENT_IN_PARAGR  4_CONFIDENCE_VALUE_IN_PERCENT  5_SENT_NUMBER_IN_BOOK 6_SENT_TXT_BOOK  7_SENT_TXT_REC  8_SENT_TXT_LAB
chp01_00001	0001	1/1	100.00	00001	This is a Librivox recording.	this is a librivox recording	This is a Librivox recording
chp30_00097	1035	3/3	97.56	03561	So he cut into his wife's state-room from above with an ax; she was asleep in the upper berth, the roof a flimsier one than was supposed; the first blow crashed down through the rotten boards and clove her skull.	so he cut into his wife's state room from above with an ax she was asleep in the upper bar's the roof a flimsier one than was supposed the first blow crashed down through the rotten boards and clove her skull	so he cut into his wife's state room from above with an ax she was asleep in the upper bar's the roof a flimsier one than was supposed the first blow crashed down through the rotten boards and clove her skull
chp30_00098	1036	1/1	100.00	03562	This bend is all filled up now -- result of a cut-off; and the same agent has taken the great and once much-frequented Walnut Bend, and set it away back in a solitude far from the accustomed track of passing steamers.	this bend is all filled up now result of a cut-off and the same agent has taken the great and once much frequented walnut bend and set it away back in a solitude far from the accustomed track of passing steamers	This bend is all filled up now result of a cut-off and the same agent has taken the great and once much frequented Walnut Bend and set it away back in a solitude far from the accustomed track of passing steamers
chp30_00099	1037	1/9	100.00	03563	Helena we visited, and also a town I had not heard of before, it being of recent birth -- Arkansas City.	helena we visited and also a town i had not heard of before it being of recent birth arkansas city	Helena we visited and also a town I had not heard of before it being of recent birth Arkansas City
chp30_00100	1037	2/9	100.00	03564	It was born of a railway; the Little Rock, Mississippi River and Texas Railroad touches the river there.	it was born of a railway the little rock mississippi river and texas railroad touches the river there	It was born of a railway the Little Rock Mississippi River and Texas Railroad touches the river there
chp30_00101	1037	3/9	100.00	03565	We asked a passenger who belonged there what sort of a place it was.	we asked a passenger who belonged there what sort of a place it was	We asked a passenger who belonged there what sort of a place it was
chp30_00102	1037	4/9	80.00	03566	'Well,' said he, after considering, and with the air of one who wishes to take time and be accurate, 'It's a hell of a place.'	well said he after considering and with the air of one who wishes to take time and be accurate but somehow place	well said he after considering and with the air of one who wishes to take time and be accurate but somehow place
chp30_00103	1037	5/9	100.00	03567	A description which was photographic for exactness.	a description which was photographic for exactness	A description which was photographic for exactness
chp30_00104	1037	6/9	100.00	03568	There were several rows and clusters of shabby frame-houses, and a supply of mud sufficient to insure the town against a famine in that article for a hundred years; for the overflow had but lately subsided.	there were several rows and clusters of shabby frame houses and a supply of mud sufficient to insure the town against a famine in that article for a hundred years for the overflow had but lately subsided	There were several rows and clusters of shabby frame houses and a supply of mud sufficient to insure the town against a famine in that article for a hundred years for the overflow had but lately subsided
chp30_00105	1037	7/9	97.67	03569	There were stagnant ponds in the streets, here and there, and a dozen rude scows were scattered about, lying aground wherever they happened to have been when the waters drained off and people could do their visiting and shopping on foot once more.	there were stagnant ponds in the streets here and there and a dozen rude scows were scattered about lying aground wherever they happened to have then when the waters drained off and people could do their visiting and shopping on foot once more	there were stagnant ponds in the streets here and there and a dozen rude scows were scattered about lying aground wherever they happened to have then when the waters drained off and people could do their visiting and shopping on foot once more
chp30_00106	1037	8/9	100.00	03570	Still, it is a thriving place, with a rich country behind it, an elevator in front of it, and also a fine big mill for the manufacture of cotton-seed oil.	still it is a thriving place with a rich country behind it an elevator in front of it and also a fine big mill for the manufacture of cotton seed oil	Still it is a thriving place with a rich country behind it an elevator in front of it and also a fine big mill for the manufacture of cotton seed oil
chp30_00107	1037	9/9	100.00	03571	I had never seen this kind of a mill before.	i had never seen this kind of a mill before	I had never seen this kind of a mill before
chp30_00108	1038	1/5	96.30	03572	Cotton-seed was comparatively valueless in my time; but it is worth $12 or $13 a ton now, and none of it is thrown away.	cotton seed was comparatively valueless in my time but it is worth twelve or thirteen dollars a ton now and none of it is thrown away	cotton seed was comparatively valueless in my time but it is worth twelve or thirteen dollars a ton now and none of it is thrown away
chp30_00109	1038	2/5	100.00	03573	The oil made from it is colorless, tasteless, and almost if not entirely odorless.	the oil made from it is colorless tasteless and almost if not entirely odorless	The oil made from it is colorless tasteless and almost if not entirely odorless
chp30_00110	1038	3/5	100.00	03574	It is claimed that it can, by proper manipulation, be made to resemble and perform the office of any and all oils, and be produced at a cheaper rate than the cheapest of the originals.	it is claimed that it can by proper manipulation be made to resemble and perform the office of any and all oils and be produced at a cheaper rate than the cheapest of the originals	It is claimed that it can by proper manipulation be made to resemble and perform the office of any and all oils and be produced at a cheaper rate than the cheapest of the originals
chp30_00111	1038	4/5	100.00	03575	Sagacious people shipped it to Italy, doctored it, labeled it, and brought it back as olive oil.	sagacious people shipped it to italy doctored it labeled it and brought it back as olive oil	Sagacious people shipped it to Italy doctored it labeled it and brought it back as olive oil
chp30_00112	1038	5/5	100.00	03576	This trade grew to be so formidable that Italy was obliged to put a prohibitory impost upon it to keep it from working serious injury to her oil industry.	this trade grew to be so formidable that italy was obliged to put a prohibitory impost upon it to keep it from working serious injury to her oil industry	This trade grew to be so formidable that Italy was obliged to put a prohibitory impost upon it to keep it from working serious injury to her oil industry
chp30_00113	1039	1/5	100.00	03577	Helena occupies one of the prettiest situations on the Mississippi.	helena occupies one of the prettiest situations on the mississippi	Helena occupies one of the prettiest situations on the Mississippi
chp30_00114	1039	2/5	100.00	03578	Her perch is the last, the southernmost group of hills which one sees on that side of the river.	her perch is the last the southernmost group of hills which one sees on that side of the river	Her perch is the last the southernmost group of hills which one sees on that side of the river
chp30_00115	1039	3/5	100.00	03579	In its normal condition it is a pretty town; but the flood (or possibly the seepage) had lately been ravaging it; whole streets of houses had been invaded by the muddy water, and the outsides of the buildings were still belted with a broad stain extending upwards from the foundations.	in its normal condition it is a pretty town but the flood or possibly the seepage had lately been ravaging it whole streets of houses had been invaded by the muddy water and the outsides of the buildings were still belted with a broad stain extending upwards from the foundations	In its normal condition it is a pretty town but the flood or possibly the seepage had lately been ravaging it whole streets of houses had been invaded by the muddy water and the outsides of the buildings were still belted with a broad stain extending upwards from the foundations
chp30_00116	1039	4/5	100.00	03580	Stranded and discarded scows lay all about; plank sidewalks on stilts four feet high were still standing; the board sidewalks on the ground level were loose and ruinous, -- a couple of men trotting along them could make a blind man think a cavalry charge was coming; everywhere the mud was black and deep, and in many places malarious pools of stagnant water were standing.	stranded and discarded scows lay all about plank sidewalks on stilts four feet high were still standing the board sidewalks on the ground level were loose and ruinous a couple of men trotting along them could make a blind man think a cavalry charge was coming everywhere the mud was black and deep and in many places malarious pools of stagnant water were standing	Stranded and discarded scows lay all about plank sidewalks on stilts four feet high were still standing the board sidewalks on the ground level were loose and ruinous a couple of men trotting along them could make a blind man think a cavalry charge was coming everywhere the mud was black and deep and in many places malarious pools of stagnant water were standing
chp30_00117	1039	5/5	100.00	03581	A Mississippi inundation is the next most wasting and desolating infliction to a fire.	a mississippi inundation is the next most wasting and desolating infliction to a fire	A Mississippi inundation is the next most wasting and desolating infliction to a fire
chp30_00118	1040	1/2	100.00	03582	We had an enjoyable time here, on this sunny Sunday: two full hours' liberty ashore while the boat discharged freight.	we had an enjoyable time here on this sunny sunday two full hours liberty ashore while the boat discharged freight	We had an enjoyable time here on this sunny Sunday two full hours liberty ashore while the boat discharged freight
chp30_00119	1040	2/2	100.00	03583	In the back streets but few white people were visible, but there were plenty of colored folk -- mainly women and girls; and almost without exception upholstered in bright new clothes of swell and elaborate style and cut -- a glaring and hilarious contrast to the mournful mud and the pensive puddles.	in the back streets but few white people were visible but there were plenty of colored folk mainly women and girls and almost without exception upholstered in bright new clothes of swell and elaborate style and cut a glaring and hilarious contrast to the mournful mud and the pensive puddles	In the back streets but few white people were visible but there were plenty of colored folk mainly women and girls and almost without exception upholstered in bright new clothes of swell and elaborate style and cut a glaring and hilarious contrast to the mournful mud and the pensive puddles
chp30_00120	1041	1/5	100.00	03584	Helena is the second town in Arkansas, in point of population -- which is placed at five thousand.	helena is the second town in arkansas in point of population which is placed at five thousand	Helena is the second town in Arkansas in point of population which is placed at five thousand
chp30_00121	1041	2/5	100.00	03585	The country about it is exceptionally productive.	the country about it is exceptionally productive	The country about it is exceptionally productive
chp30_00122	1041	3/5	100.00	03586	Helena has a good cotton trade; handles from forty to sixty thousand bales annually; she has a large lumber and grain commerce; has a foundry, oil mills, machine shops and wagon factories -- in brief has $1,000,000 invested in manufacturing industries.	helena has a good cotton trade handles from forty to sixty thousand bales annually she has a large lumber and grain commerce has a foundry oil mills machine shops and wagon factories in brief has one million dollars invested in manufacturing industries	Helena has a good cotton trade handles from forty to sixty thousand bales annually she has a large lumber and grain commerce has a foundry oil mills machine shops and wagon factories in brief has one million dollars invested in manufacturing industries
chp30_00123	1041	4/5	100.00	03587	She has two railways, and is the commercial center of a broad and prosperous region.	she has two railways and is the commercial center of a broad and prosperous region	She has two railways and is the commercial center of a broad and prosperous region
chp30_00124	1041	5/5	80.00	03588	Her gross receipts of money, annually, from all sources, are placed by the New Orleans 'Times-Democrat' at $4,000,000.	her gross receipts of money annually from all sources are placed by the new orleans times democrat at four million dollars and of chapter thirty	her gross receipts of money annually from all sources are placed by the new orleans times democrat at four million dollars and of chapter thirty
chp31_00001	1042	1/1	-181.82	03589	Chapter 31 A Thumb-print and What Came of It	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life in the mississippi by mark twain chapter thirty one a thumb prints and what came of it	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life in the mississippi by mark twain chapter thirty one a thumb prints and what came of it
chp31_00002	1043	1/8	100.00	03590	WE were approaching Napoleon, Arkansas.	we were approaching napoleon arkansas	WE were approaching Napoleon Arkansas
chp31_00003	1043	2/8	100.00	03591	So I began to think about my errand there.	so i began to think about my errand there	So I began to think about my errand there
chp31_00004	1043	3/8	100.00	03592	Time, noonday; and bright and sunny.	time noonday and bright and sunny	Time noonday and bright and sunny
chp31_00005	1043	4/8	100.00	03593	This was bad -- not best, anyway; for mine was not (preferably) a noonday kind of errand.	this was bad not best anyway for mine was not preferably a noonday kind of errand	This was bad not best anyway for mine was not preferably a noonday kind of errand
chp31_00006	1043	5/8	100.00	03594	The more I thought, the more that fact pushed itself upon me -- now in one form, now in another.	the more i thought the more that fact pushed itself upon me now in one form now in another	The more I thought the more that fact pushed itself upon me now in one form now in another
chp31_00007	1043	6/8	97.50	03595	Finally, it took the form of a distinct question: is it good common sense to do the errand in daytime, when, by a little sacrifice of comfort and inclination, you can have night for it, and no inquisitive eyes around.	finally it took the form of a distinct question it is it good common sense to do the errand in daytime when by a little sacrifice of comfort and inclination you can have night for it and no inquisitive eyes around	finally it took the form of a distinct question it is it good common sense to do the errand in daytime when by a little sacrifice of comfort and inclination you can have night for it and no inquisitive eyes around
chp31_00008	1043	7/8	100.00	03596	This settled it.	this settled it	This settled it
chp31_00009	1043	8/8	100.00	03597	Plain question and plain answer make the shortest road out of most perplexities.	plain question and plain answer make the shortest road out of most perplexities	Plain question and plain answer make the shortest road out of most perplexities
chp31_00010	1044	1/3	100.00	03598	I got my friends into my stateroom, and said I was sorry to create annoyance and disappointment, but that upon reflection it really seemed best that we put our luggage ashore and stop over at Napoleon.	i got my friends into my stateroom and said i was sorry to create annoyance and disappointment but that upon reflection it really seemed best that we put our luggage ashore and stop over at napoleon	I got my friends into my stateroom and said I was sorry to create annoyance and disappointment but that upon reflection it really seemed best that we put our luggage ashore and stop over at Napoleon
chp31_00011	1044	2/3	100.00	03599	Their disapproval was prompt and loud; their language mutinous.	their disapproval was prompt and loud their language mutinous	Their disapproval was prompt and loud their language mutinous
chp31_00012	1044	3/3	100.00	03600	Their main argument was one which has always been the first to come to the surface, in such cases, since the beginning of time: 'But you decided and AGREED to stick to this boat, etc.; as if, having determined to do an unwise thing, one is thereby bound to go ahead and make TWO unwise things of it, by carrying out that determination.	their main argument was one which has always been the first to come to the surface in such cases since the beginning of time but you decided and agreed to stick to this boat etcetera as if having determined to do an unwise thing one is thereby bound to go ahead and make two unwise things of it by carrying out that determination	Their main argument was one which has always been the first to come to the surface in such cases since the beginning of time But you decided and AGREED to stick to this boat etcetera as if having determined to do an unwise thing one is thereby bound to go ahead and make TWO unwise things of it by carrying out that determination
chp31_00013	1045	1/1	100.00	03601	I tried various mollifying tactics upon them, with reasonably good success: under which encouragement, I increased my efforts; and, to show them that I had not created this annoying errand, and was in no way to blame for it, I presently drifted into its history -- substantially as follows:	i tried various mollifying tactics upon them with reasonably good success under which encouragement i increased my efforts and to show them that i had not created this annoying errand and was in no way to blame for it i presently drifted into its history substantially as follows	I tried various mollifying tactics upon them with reasonably good success under which encouragement I increased my efforts and to show them that I had not created this annoying errand and was in no way to blame for it I presently drifted into its history substantially as follows
chp31_00014	1046	1/12	100.00	03602	Toward the end of last year, I spent a few months in Munich, Bavaria.	toward the end of last year i spent a few months in munich bavaria	Toward the end of last year I spent a few months in Munich Bavaria
chp31_00015	1046	2/12	96.97	03603	In November I was living in Fraulein Dahlweiner's PENSION, 1a, Karlstrasse; but my working quarters were a mile from there, in the house of a widow who supported herself by taking lodgers.	in november i was living in fraulein dahlweiner's pension one a karlstrasse up but my working quarters were a mile from there in the house of a widow who supported herself by taking lodgers	in november i was living in fraulein dahlweiner's pension one a karlstrasse up but my working quarters were a mile from there in the house of a widow who supported herself by taking lodgers
chp31_00016	1046	3/12	100.00	03604	She and her two young children used to drop in every morning and talk German to me -- by request.	she and her two young children used to drop in every morning and talk german to me by request	She and her two young children used to drop in every morning and talk German to me by request
chp31_00017	1046	4/12	100.00	03605	One day, during a ramble about the city, I visited one of the two establishments where the Government keeps and watches corpses until the doctors decide that they are permanently dead, and not in a trance state.	one day during a ramble about the city i visited one of the two establishments where the government keeps and watches corpses until the doctors decide that they are permanently dead and not in a trance state	One day during a ramble about the city I visited one of the two establishments where the Government keeps and watches corpses until the doctors decide that they are permanently dead and not in a trance state
chp31_00018	1046	5/12	100.00	03606	It was a grisly place, that spacious room.	it was a grisly place that spacious room	It was a grisly place that spacious room
chp31_00019	1046	6/12	94.44	03607	There were thirty-six corpses of adults in sight, stretched on their backs on slightly slanted boards, in three long rows -- all of them with wax-white, rigid faces, and all of them wrapped in white shrouds.	there were thirty-six corpses of adults in sight stretched on their backs on slightly slanted boards in three long rose all of them was wax white rigid faces and all of them wrapped in white shrouds	there were thirty-six corpses of adults in sight stretched on their backs on slightly slanted boards in three long rose all of them was wax white rigid faces and all of them wrapped in white shrouds
chp31_00020	1046	7/12	100.00	03608	Along the sides of the room were deep alcoves, like bay windows; and in each of these lay several marble-visaged babes, utterly hidden and buried under banks of fresh flowers, all but their faces and crossed hands.	along the sides of the room were deep alcoves like bay windows and in each of these lay several marble visaged babes utterly hidden and buried under banks of fresh flowers all but their faces and crossed hands	Along the sides of the room were deep alcoves like bay windows and in each of these lay several marble visaged babes utterly hidden and buried under banks of fresh flowers all but their faces and crossed hands
chp31_00021	1046	8/12	93.98	03609	Around a finger of each of these fifty still forms, both great and small, was a ring; and from the ring a wire led to the ceiling, and thence to a bell in a watch-room yonder, where, day and night, a watchman sits always alert and ready to spring to the aid of any of that pallid company who, waking out of death, shall make a movement -- for any, even the slightest, movement will twitch the wire and ring that fearful bell.	around a finger of each of these fifty still forms both great and small it was a ring in from the ring a wire led to the ceiling at once to a bell in a watch room yonder where the day and night a watchman sits always alert and ready to spring to the aid of any of that pallid company who waking out of death shall make a movement for any even the slightest movement will twitch the wire and ring that fearful bell	around a finger of each of these fifty still forms both great and small it was a ring in from the ring a wire led to the ceiling at once to a bell in a watch room yonder where the day and night a watchman sits always alert and ready to spring to the aid of any of that pallid company who waking out of death shall make a movement for any even the slightest movement will twitch the wire and ring that fearful bell
chp31_00022	1046	9/12	100.00	03610	I imagined myself a death-sentinel drowsing there alone, far in the dragging watches of some wailing, gusty night, and having in a twinkling all my body stricken to quivering jelly by the sudden clamor of that awful summons!	i imagined myself a death sentinel drowsing there alone far in the dragging watches of some wailing gusty night and having in a twinkling all my body stricken to quivering jelly by the sudden clamor of that awful summons	I imagined myself a death sentinel drowsing there alone far in the dragging watches of some wailing gusty night and having in a twinkling all my body stricken to quivering jelly by the sudden clamor of that awful summons
chp31_00023	1046	10/12	100.00	03611	So I inquired about this thing; asked what resulted usually?	so i inquired about this thing asked what resulted usually	So I inquired about this thing asked what resulted usually
chp31_00024	1046	11/12	100.00	03612	if the watchman died, and the restored corpse came and did what it could to make his last moments easy.	if the watchman died and the restored corpse came and did what it could to make his last moments easy	if the watchman died and the restored corpse came and did what it could to make his last moments easy
chp31_00025	1046	12/12	100.00	03613	But I was rebuked for trying to feed an idle and frivolous curiosity in so solemn and so mournful a place; and went my way with a humbled crest.	but i was rebuked for trying to feed an idle and frivolous curiosity in so solemn and so mournful a place and went my way with a humbled crest	But I was rebuked for trying to feed an idle and frivolous curiosity in so solemn and so mournful a place and went my way with a humbled crest
chp31_00026	1047	1/1	100.00	03614	Next morning I was telling the widow my adventure, when she exclaimed -- 	next morning i was telling the widow my adventure when she exclaimed	Next morning I was telling the widow my adventure when she exclaimed
chp31_00027	1048	1/3	66.67	03615	'Come with me!	but with me	but with me
chp31_00028	1048	2/3	100.00	03616	I have a lodger who shall tell you all you want to know.	i have a lodger who shall tell you all you want to know	I have a lodger who shall tell you all you want to know
chp31_00029	1048	3/3	100.00	03617	He has been a night-watchman there.'	he has been a night watchman there	He has been a night watchman there
chp31_00030	1049	1/6	100.00	03618	He was a living man, but he did not look it.	he was a living man but he did not look it	He was a living man but he did not look it
chp31_00031	1049	2/6	100.00	03619	He was abed, and had his head propped high on pillows; his face was wasted and colorless, his deep-sunken eyes were shut; his hand, lying on his breast, was talon-like, it was so bony and long-fingered.	he was abed and had his head propped high on pillows his face was wasted and colorless his deep sunken eyes were shut his hand lying on his breast was talon like it was so bony and long fingered	He was abed and had his head propped high on pillows his face was wasted and colorless his deep sunken eyes were shut his hand lying on his breast was talon like it was so bony and long fingered
chp31_00032	1049	3/6	100.00	03620	The widow began her introduction of me.	the widow began her introduction of me	The widow began her introduction of me
chp31_00033	1049	4/6	100.00	03621	The man's eyes opened slowly, and glittered wickedly out from the twilight of their caverns; he frowned a black frown; he lifted his lean hand and waved us peremptorily away.	the man's eyes opened slowly and glittered wickedly out from the twilight of their caverns he frowned a black frown he lifted his lean hand and waved us peremptorily away	The man's eyes opened slowly and glittered wickedly out from the twilight of their caverns he frowned a black frown he lifted his lean hand and waved us peremptorily away
chp31_00034	1049	5/6	100.00	03622	But the widow kept straight on, till she had got out the fact that I was a stranger and an American.	but the widow kept straight on till she had got out the fact that i was a stranger and an american	But the widow kept straight on till she had got out the fact that I was a stranger and an American
chp31_00035	1049	6/6	90.00	03623	The man's face changed at once; brightened, became even eager -- and the next moment he and I were alone together.	the man's face changed at once but mind became even eager and the next moment he and i were alone together	the man's face changed at once but mind became even eager and the next moment he and i were alone together
chp31_00036	1050	1/1	100.00	03624	I opened up in cast-iron German; he responded in quite flexible English; thereafter we gave the German language a permanent rest.	i opened up in cast-iron german he responded in quite flexible english thereafter we gave the german language a permanent rest	I opened up in cast-iron German he responded in quite flexible English thereafter we gave the German language a permanent rest
chp31_00037	1051	1/5	100.00	03625	This consumptive and I became good friends.	this consumptive and i became good friends	This consumptive and I became good friends
chp31_00038	1051	2/5	100.00	03626	I visited him every day, and we talked about everything.	i visited him every day and we talked about everything	I visited him every day and we talked about everything
chp31_00039	1051	3/5	100.00	03627	At least, about everything but wives and children.	at least about everything but wives and children	At least about everything but wives and children
chp31_00040	1051	4/5	100.00	03628	Let anybody's wife or anybody's child be mentioned, and three things always followed: the most gracious and loving and tender light glimmered in the man's eyes for a moment; faded out the next, and in its place came that deadly look which had flamed there the first time I ever saw his lids unclose; thirdly, he ceased from speech, there and then for that day; lay silent, abstracted, and absorbed; apparently heard nothing that I said; took no notice of my good-byes, and plainly did not know,	let anybody's wife or anybody's child be mentioned and three things always followed the most gracious and loving and tender light glimmered in the man's eyes for a moment faded out the next and in its place came that deadly look which had flamed there the first time i ever saw his lids unclose thirdly he ceased from speech there and then for that day lay silent abstracted and absorbed apparently heard nothing that i said took no notice of my good byes and plainly did not know	Let anybody's wife or anybody's child be mentioned and three things always followed the most gracious and loving and tender light glimmered in the man's eyes for a moment faded out the next and in its place came that deadly look which had flamed there the first time I ever saw his lids unclose thirdly he ceased from speech there and then for that day lay silent abstracted and absorbed apparently heard nothing that I said took no notice of my good byes and plainly did not know
chp31_00041	1051	5/5	100.00	03629	by either sight or hearing, when I left the room.	by either sight or hearing when i left the room	by either sight or hearing when I left the room
chp31_00042	1052	1/1	100.00	03630	When I had been this Karl Ritter's daily and sole intimate during two months, he one day said, abruptly -- 	when i had been this karl ritter's daily and sole intimate during two months he one day said abruptly	When I had been this Karl Ritter's daily and sole intimate during two months he one day said abruptly
chp31_00043	1053	1/1	83.33	03631	'I will tell you my story.'	i would tell you my story	i would tell you my story
chp31_00044	1054	1/1	100.00	03632	A DYING MAN S CONFESSION	a dying man s confession	A DYING MAN S CONFESSION
chp31_00045	1055	1/1	100.00	03633	Then he went on as follows: -- 	then he went on as follows	Then he went on as follows
chp31_00046	1056	1/6	100.00	03634	I have never given up, until now.	i have never given up until now	I have never given up until now
chp31_00047	1056	2/6	100.00	03635	But now I have given up.	but now i have given up	But now I have given up
chp31_00048	1056	3/6	100.00	03636	I am going to die.	i am going to die	I am going to die
chp31_00049	1056	4/6	100.00	03637	I made up my mind last night that it must be, and very soon, too.	i made up my mind last night that it must be and very soon too	I made up my mind last night that it must be and very soon too
chp31_00050	1056	5/6	100.00	03638	You say you are going to revisit your river, by-and-bye, when you find opportunity.	you say you are going to revisit your river by and bye when you find opportunity	You say you are going to revisit your river by and bye when you find opportunity
chp31_00051	1056	6/6	100.00	03639	Very well; that, together with a certain strange experience which fell to my lot last night, determines me to tell you my history -- for you will see Napoleon, Arkansas; and for my sake you will stop there, and do a certain thing for me -- a thing which you will willingly undertake after you shall have heard my narrative.	very well that together with a certain strange experience which fell to my lot last night determines me to tell you my history for you will see napoleon arkansas and for my sake you will stop there and do a certain thing for me a thing which you will willingly undertake after you shall have heard my narrative	Very well that together with a certain strange experience which fell to my lot last night determines me to tell you my history for you will see Napoleon Arkansas and for my sake you will stop there and do a certain thing for me a thing which you will willingly undertake after you shall have heard my narrative
chp31_00052	1057	1/6	100.00	03640	Let us shorten the story wherever we can, for it will need it, being long.	let us shorten the story wherever we can for it will need it being long	Let us shorten the story wherever we can for it will need it being long
chp31_00053	1057	2/6	100.00	03641	You already know how I came to go to America, and how I came to settle in that lonely region in the South.	you already know how i came to go to america and how i came to settle in that lonely region in the south	You already know how I came to go to America and how I came to settle in that lonely region in the South
chp31_00054	1057	3/6	100.00	03642	But you do not know that I had a wife.	but you do not know that i had a wife	But you do not know that I had a wife
chp31_00055	1057	4/6	100.00	03643	My wife was young, beautiful, loving, and oh, so divinely good and blameless and gentle!	my wife was young beautiful loving and oh so divinely good and blameless and gentle	My wife was young beautiful loving and oh so divinely good and blameless and gentle
chp31_00056	1057	5/6	100.00	03644	And our little girl was her mother in miniature.	and our little girl was her mother in miniature	And our little girl was her mother in miniature
chp31_00057	1057	6/6	100.00	03645	It was the happiest of happy households.	it was the happiest of happy households	It was the happiest of happy households
chp31_00058	1058	1/2	100.00	03646	One night -- it was toward the close of the war -- I woke up out of a sodden lethargy, and found myself bound and gagged, and the air tainted with chloroform!	one night it was toward the close of the war i woke up out of a sodden lethargy and found myself bound and gagged and the air tainted with chloroform	One night it was toward the close of the war I woke up out of a sodden lethargy and found myself bound and gagged and the air tainted with chloroform
chp31_00059	1058	2/2	100.00	03647	I saw two men in the room, and one was saying to the other, in a hoarse whisper, 'I told her I would, if she made a noise, and as for the child -- '	i saw two men in the room and one was saying to the other in a hoarse whisper i told her i would if she made a noise and as for the child	I saw two men in the room and one was saying to the other in a hoarse whisper I told her I would if she made a noise and as for the child
chp31_00060	1059	1/1	100.00	03648	The other man interrupted in a low, half-crying voice -- 	the other man interrupted in a low half crying voice	The other man interrupted in a low half crying voice
chp31_00061	1060	1/1	100.00	03649	'You said we'd only gag them and rob them, not hurt them; or I wouldn't have come.'	you said we'd only gag them and rob them not hurt them or i wouldn't have come	You said we'd only gag them and rob them not hurt them or I wouldn't have come
chp31_00062	1061	1/1	96.55	03650	'Shut up your whining; had to change the plan when they waked up; you done all you could to protect them, now let that satisfy you; come, help rummage.'	shut up your whining had to change the plan when they waked up you done all you could to protect them now let that satisfy come help rummage	shut up your whining had to change the plan when they waked up you done all you could to protect them now let that satisfy come help rummage
chp31_00063	1062	1/2	93.94	03651	Both men were masked, and wore coarse, ragged 'nigger' clothes; they had a bull's-eye lantern, and by its light I noticed that the gentler robber had no thumb on his right hand.	both men were masked and wore coarse ragged nigger clothes they had it bull's eye lantern and by its light i noticed the gentler robber had no thumb on his right hand	both men were masked and wore coarse ragged nigger clothes they had it bull's eye lantern and by its light i noticed the gentler robber had no thumb on his right hand
chp31_00064	1062	2/2	100.00	03652	They rummaged around my poor cabin for a moment; the head bandit then said, in his stage whisper -- 	they rummaged around my poor cabin for a moment the head bandit then said in his stage whisper	They rummaged around my poor cabin for a moment the head bandit then said in his stage whisper
chp31_00065	1063	1/2	100.00	03653	'It's a waste of time -- he shall tell where it's hid.	it's a waste of time he shall tell where it's hid	It's a waste of time he shall tell where it's hid
chp31_00066	1063	2/2	100.00	03654	Undo his gag, and revive him up.'	undo his gag and revive him up	Undo his gag and revive him up
chp31_00067	1064	1/1	100.00	03655	The other said -- 	the other said	The other said
chp31_00068	1065	1/1	100.00	03656	'All right -- provided no clubbing.'	all right provided no clubbing	All right provided no clubbing
chp31_00069	1066	1/1	100.00	03657	'No clubbing it is, then -- provided he keeps still.'	no clubbing it is then provided he keeps still	No clubbing it is then provided he keeps still
chp31_00070	1067	1/1	97.14	03658	They approached me; just then there was a sound outside; a sound of voices and trampling hoofs; the robbers held their breath and listened; the sounds came slowly nearer and nearer; then came a shout -- 	they approached me just then there was a sound outside the sound of voices and trampling hoofs the robbers held their breath and listened the sounds came slowly nearer and nearer then came a shout	they approached me just then there was a sound outside the sound of voices and trampling hoofs the robbers held their breath and listened the sounds came slowly nearer and nearer then came a shout
chp31_00071	1068	1/2	0.00	03659	'HELLO, the house!	i was lost	i was lost
chp31_00072	1068	2/2	100.00	03660	Show a light, we want water.'	show a light we want water	Show a light we want water
chp31_00073	1069	1/2	80.00	03661	'The captain's voice, by G -- !'	the captain's voice by got	the captain's voice by got
chp31_00074	1069	2/2	100.00	03662	said the stage-whispering ruffian, and both robbers fled by the way of the back door, shutting off their bull's-eye as they ran.	said the stage whispering ruffian and both robbers fled by the way of the back door shutting off their bull's eye as they ran	said the stage whispering ruffian and both robbers fled by the way of the back door shutting off their bull's eye as they ran
chp31_00075	1070	1/1	91.30	03663	The strangers shouted several times more, then rode by -- there seemed to be a dozen of the horses -- and I heard nothing more.	the strangers shouted several times more then rode by there seemed to be a dozen the horses i heard nothing more	the strangers shouted several times more then rode by there seemed to be a dozen the horses i heard nothing more
chp31_00076	1071	1/16	100.00	03664	I struggled, but could not free myself from my bonds.	i struggled but could not free myself from my bonds	I struggled but could not free myself from my bonds
chp31_00077	1071	2/16	100.00	03665	I tried to speak, but the gag was effective; I could not make a sound.	i tried to speak but the gag was effective i could not make a sound	I tried to speak but the gag was effective I could not make a sound
chp31_00078	1071	3/16	100.00	03666	I listened for my wife's voice and my child's -- listened long and intently, but no sound came from the other end of the room where their bed was.	i listened for my wife's voice and my child's listened long and intently but no sound came from the other end of the room where their bed was	I listened for my wife's voice and my child's listened long and intently but no sound came from the other end of the room where their bed was
chp31_00079	1071	4/16	92.31	03667	This silence became more and more awful, more and more ominous, every moment.	the silence became more and more awful more and more ominous every moment	the silence became more and more awful more and more ominous every moment
